store_nbr,family,sales_52w,sales_share,cum_share,ABC,mean_wk,std_wk,cv,XYZ,ABCXYZ,service_level,z,city,state,type,cluster
31,PRODUCE,504138.84524,0.0016700135965278242,0.6986177999185497,A,9694.977793076923,1491.2076901582845,0.15381238843300762,X,AX,0.98,2.054,Babahoyo,Los Rios,B,10
11,PRODUCE,503790.8047,0.0016688606751859541,0.7002866605937356,A,9688.28470576923,2067.7074826025137,0.2134234846929107,X,AX,0.98,2.054,Cayambe,Pichincha,B,6
22,BEVERAGES,502830.0,0.001665677907327937,0.7019523385010635,A,9669.807692307691,1759.0126468290034,0.1819077175886457,X,AX,0.98,2.054,Puyo,Pastaza,C,7
14,BEVERAGES,494923.0,0.0016394851280322664,0.7035918236290958,A,9517.75,1358.2507475194907,0.14270712589838438,X,AX,0.98,2.054,Riobamba,Chimborazo,C,7
24,DAIRY,494257.0,0.001637278932128521,0.7052291025612243,A,9504.942307692309,1314.3860180515737,0.1382844814310665,X,AX,0.98,2.054,Guayaquil,Guayas,D,1
3,BREAD/BAKERY,491506.3921,0.0016281672506243312,0.7068572698118486,A,9452.046001923078,1318.6466122784204,0.13950911919070158,X,AX,0.98,2.054,Quito,Pichincha,D,8
31,CLEANING,491109.0,0.0016268508469858914,0.7084841206588345,A,9444.403846153846,1821.161493841659,0.19282969295972227,X,AX,0.98,2.054,Babahoyo,Los Rios,B,10
20,CLEANING,490056.0,0.0016233626723813207,0.7101074833312158,A,9424.153846153846,2804.845529874239,0.2976230625753893,X,AX,0.98,2.054,Quito,Pichincha,B,6
18,PRODUCE,489787.8257,0.0016224743164621766,0.711729957647678,A,9418.996648076924,6173.383770029102,0.655418406087751,Y,AY,0.95,1.645,Quito,Pichincha,B,16
45,BREAD/BAKERY,488505.00724,0.0016182248437419046,0.7133481824914198,A,9394.327062307693,1513.9790850495694,0.16115886481362326,X,AX,0.98,2.054,Quito,Pichincha,A,11
21,CLEANING,488096.0,0.0016168699637156428,0.7149650524551355,A,9386.461538461539,3084.202515295397,0.3285798916511169,X,AX,0.98,2.054,Santo Domingo,Santo Domingo de los Tsachilas,B,6
49,BREAD/BAKERY,486083.71843,0.0016102040667833354,0.7165752565219189,A,9347.763815961538,1325.291417054153,0.14177630534385596,X,AX,0.98,2.054,Quito,Pichincha,A,11
44,POULTRY,485068.59198,0.0016068413523452367,0.7181820978742641,A,9328.242153461539,1413.240046318066,0.1515012178144933,X,AX,0.98,2.054,Quito,Pichincha,A,5
29,PRODUCE,483940.36557,0.0016031039822487806,0.719785201856513,A,9306.545491730769,1101.9593382506835,0.11840691470639661,X,AX,0.98,2.054,Guayaquil,Guayas,E,10
8,CLEANING,482173.0,0.00159724939564074,0.7213824512521537,A,9272.557692307691,1333.0487158987387,0.14376278478207394,X,AX,0.98,2.054,Quito,Pichincha,D,8
33,PRODUCE,479093.873,0.0015870494596429735,0.7229695007117967,A,9213.343711538462,1266.8376233576894,0.13750031074722738,X,AX,0.98,2.054,Quevedo,Los Rios,C,3
14,CLEANING,477991.0,0.0015833960754163194,0.724552896787213,A,9192.134615384615,3439.7445814253338,0.37420520100608146,X,AX,0.98,2.054,Riobamba,Chimborazo,C,7
16,BEVERAGES,474875.0,0.0015730739936804766,0.7261259707808935,A,9132.211538461539,1349.9147008133873,0.1478190354141373,X,AX,0.98,2.054,Santo Domingo,Santo Domingo de los Tsachilas,C,3
23,PRODUCE,472690.87993,0.0015658388634226348,0.7276918096443161,A,9090.209229423077,1144.6923518621984,0.1259258530768408,X,AX,0.98,2.054,Ambato,Tungurahua,D,9
6,CLEANING,471936.0,0.001563338243288422,0.7292551478876046,A,9075.692307692309,1402.8112606052334,0.15456796165468217,X,AX,0.98,2.054,Quito,Pichincha,D,13
47,POULTRY,467553.49274,0.0015488207214188314,0.7308039686090234,A,8991.413321923077,1362.7263697063781,0.1515586394392075,X,AX,0.98,2.054,Quito,Pichincha,A,14
30,BEVERAGES,466712.0,0.0015460331871305134,0.732350001796154,A,8975.23076923077,1345.7051015029856,0.14993543186836303,X,AX,0.98,2.054,Guayaquil,Guayas,C,3
21,PRODUCE,459683.92633,0.0015227519448752936,0.7338727537410292,A,8840.075506346153,1269.7456318409827,0.1436351568410596,X,AX,0.98,2.054,Santo Domingo,Santo Domingo de los Tsachilas,B,6
28,CLEANING,456032.0,0.0015106545501154937,0.7353834082911447,A,8769.846153846154,1711.2742458456858,0.19513161529007944,X,AX,0.98,2.054,Guayaquil,Guayas,E,10
50,DAIRY,454049.0,0.0015040856515011881,0.7368874939426459,A,8731.711538461539,1302.5697728711452,0.14917691304086517,X,AX,0.98,2.054,Ambato,Tungurahua,A,14
47,BREAD/BAKERY,452140.6669,0.001497764094942326,0.7383852580375881,A,8695.012825,1363.888322934024,0.15685869019219845,X,AX,0.98,2.054,Quito,Pichincha,A,14
3,POULTRY,451473.12103,0.0014955527781796288,0.7398808108157677,A,8682.175404423077,1137.330729388462,0.13099605529841352,X,AX,0.98,2.054,Quito,Pichincha,D,8
45,MEATS,450047.39647,0.001490829913789026,0.7413716407295567,A,8654.757624423077,1238.542455757709,0.1431053889091581,X,AX,0.98,2.054,Quito,Pichincha,A,11
17,CLEANING,445394.0,0.0014754150425718815,0.7428470557721286,A,8565.26923076923,1421.9855920974483,0.1660176176353042,X,AX,0.98,2.054,Quito,Pichincha,C,12
10,BEVERAGES,433912.0,0.001437379695174273,0.7442844354673029,A,8344.461538461539,1345.4533088646522,0.16123908087573868,X,AX,0.98,2.054,Quito,Pichincha,C,15
24,CLEANING,426633.0,0.0014132672327367892,0.7456977027000398,A,8204.48076923077,1102.3588521160484,0.13436058699169431,X,AX,0.98,2.054,Guayaquil,Guayas,D,1
43,CLEANING,425010.0,0.0014078908724488325,0.7471055935724886,A,8173.2692307692305,1552.874363507432,0.18999427519911669,X,AX,0.98,2.054,Esmeraldas,Esmeraldas,E,10
40,PRODUCE,424227.95499,0.0014053002650950687,0.7485108938375837,A,8158.229903653846,986.5853849549467,0.12093130453616677,X,AX,0.98,2.054,Machala,El Oro,C,3
54,CLEANING,417265.0,0.001382234735400019,0.7498931285729837,A,8024.326923076923,1652.2164758839879,0.2059009424369565,X,AX,0.98,2.054,El Carmen,Manabi,C,3
41,CLEANING,411450.0,0.001362971928823021,0.7512561005018068,A,7912.5,1877.729098839194,0.23731173445042106,X,AX,0.98,2.054,Machala,El Oro,D,4
49,POULTRY,410261.50441,0.0013590349106514328,0.7526151354124583,A,7889.644315576923,1109.9918259940312,0.14068971700059754,X,AX,0.98,2.054,Quito,Pichincha,A,11
6,DAIRY,409103.0,0.001355197241456518,0.7539703326539148,A,7867.365384615385,1202.170814733866,0.1528047517768217,X,AX,0.98,2.054,Quito,Pichincha,D,13
7,CLEANING,404959.0,0.0013414698002776565,0.7553118024541924,A,7787.673076923077,1105.8043602656412,0.1419941938166727,X,AX,0.98,2.054,Quito,Pichincha,D,8
51,POULTRY,402110.79235,0.0013320348092109194,0.7566438372634033,A,7732.899852884615,1706.7143961744305,0.22070819855989102,X,AX,0.98,2.054,Guayaquil,Guayas,A,17
43,PRODUCE,400721.93313,0.0013274340651838273,0.7579712713285872,A,7706.1910217307695,2164.1244148356745,0.28082932394651994,X,AX,0.98,2.054,Esmeraldas,Esmeraldas,E,10
46,MEATS,395881.79437,0.001311400590250085,0.7592826719188372,A,7613.111430192308,1018.6771348636363,0.13380562523012626,X,AX,0.98,2.054,Quito,Pichincha,A,14
53,CLEANING,393053.0,0.001302029907740126,0.7605847018265773,A,7558.711538461538,1361.272506417065,0.18009319438772384,X,AX,0.98,2.054,Manta,Manabi,D,13
20,PRODUCE,389833.70326,0.0012913656445558473,0.7618760674711332,A,7496.801985769231,1147.1404770955653,0.15301731048425266,X,AX,0.98,2.054,Quito,Pichincha,B,6
38,CLEANING,384204.0,0.0012727166531571758,0.7631487841242904,A,7388.538461538462,1444.346225148094,0.19548470007519628,X,AX,0.98,2.054,Loja,Loja,D,4
26,BEVERAGES,382532.0,0.0012671779751525772,0.764415962099443,A,7356.384615384615,2787.227458962395,0.3788854994249496,X,AX,0.98,2.054,Guayaquil,Guayas,D,10
27,DAIRY,377518.0,0.0012505685663517054,0.7656665306657947,A,7259.961538461538,982.90006995183,0.13538640180729958,X,AX,0.98,2.054,Daule,Guayas,D,1
46,BREAD/BAKERY,366322.141,0.0012134810914797634,0.7668800117572745,A,7044.656557692308,1222.252707466309,0.1735006806160784,X,AX,0.98,2.054,Quito,Pichincha,A,14
37,CLEANING,365185.0,0.0012097141908548668,0.7680897259481294,A,7022.788461538462,1087.850449939182,0.1549029215242395,X,AX,0.98,2.054,Cuenca,Azuay,D,2
33,CLEANING,363211.0,0.0012031751056987199,0.7692929010538281,A,6984.826923076923,1129.2268345938373,0.16166854913224304,X,AX,0.98,2.054,Quevedo,Los Rios,C,3
47,MEATS,356768.78484,0.0011818345821295907,0.7704747356359577,A,6860.938169999999,945.23582007171,0.1377706367045678,X,AX,0.98,2.054,Quito,Pichincha,A,14
19,CLEANING,355158.0,0.0011764986858595855,0.7716512343218173,A,6829.961538461538,1086.8270956074875,0.15912638592283174,X,AX,0.98,2.054,Guaranda,Bolivar,C,15
2,CLEANING,354914.0,0.001175690409882838,0.7728269247317001,A,6825.2692307692305,1042.069982132746,0.15267822365670233,X,AX,0.98,2.054,Quito,Pichincha,D,13
44,MEATS,353527.3797,0.0011710970825166058,0.7739980218142167,A,6798.603455769231,951.5771948458312,0.13996656828663712,X,AX,0.98,2.054,Quito,Pichincha,A,5
29,CLEANING,353466.0,0.0011708937557257453,0.7751689155699425,A,6797.423076923077,1025.5119877914997,0.1508677591766963,X,AX,0.98,2.054,Guayaquil,Guayas,E,10
2,DAIRY,352222.0,0.0011667728732869173,0.7763356884432294,A,6773.5,995.4750861065402,0.14696613067194111,X,AX,0.98,2.054,Quito,Pichincha,D,13
37,DAIRY,350356.0,0.001160591549628675,0.7774962799928581,A,6737.615384615385,899.7170176869697,0.13353641701502322,X,AX,0.98,2.054,Cuenca,Azuay,D,2
46,POULTRY,345999.91593,0.0011461615573890272,0.7786424415502471,A,6653.844537115385,1164.338401014281,0.1749873166587203,X,AX,0.98,2.054,Quito,Pichincha,A,14
36,CLEANING,343527.0,0.0011379697600991273,0.7797804113103463,A,6606.288461538462,1203.9292913987026,0.18223989134106797,X,AX,0.98,2.054,Libertad,Guayas,E,10
48,MEATS,341518.80621,0.0011313174043732633,0.7809117287147195,A,6567.669350192308,1122.841935508111,0.17096505253801517,X,AX,0.98,2.054,Quito,Pichincha,A,14
15,CLEANING,341031.0,0.0011297014943697744,0.7820414302090892,A,6558.288461538462,1303.0789381614375,0.19869192180295753,X,AX,0.98,2.054,Ibarra,Imbabura,C,15
9,DAIRY,340996.0,0.0011295855531436015,0.7831710157622328,A,6557.615384615385,1095.689614591367,0.16708659327013334,X,AX,0.98,2.054,Quito,Pichincha,B,6
42,DAIRY,338531.0,0.0011214199782145732,0.7842924357404474,A,6510.211538461538,975.4930444981417,0.1498404527617724,X,AX,0.98,2.054,Cuenca,Azuay,D,2
32,BEVERAGES,335532.0,0.0011114854714347937,0.7854039212118822,A,6452.538461538462,1818.01046677824,0.281751201889697,X,AX,0.98,2.054,Guayaquil,Guayas,C,3
27,CLEANING,331025.0,0.0010965555541101969,0.7865004767659923,A,6365.865384615385,872.9445331714766,0.13712896525914856,X,AX,0.98,2.054,Daule,Guayas,D,1
5,CLEANING,330544.0,0.0010949621904019363,0.7875954389563943,A,6356.615384615385,1033.0055739622628,0.16250874269697593,X,AX,0.98,2.054,Santo Domingo,Santo Domingo de los Tsachilas,D,4
8,BREAD/BAKERY,330071.87297,0.0010933982193514354,0.7886888371757457,A,6347.536018653846,852.2202507927545,0.13426001022887538,X,AX,0.98,2.054,Quito,Pichincha,D,8
16,CLEANING,329173.0,0.0010904206069424238,0.7897792577826881,A,6330.25,2999.3282180854967,0.47380880977607875,X,AX,0.98,2.054,Santo Domingo,Santo Domingo de los Tsachilas,C,3
51,BREAD/BAKERY,322544.25714,0.001068462190508918,0.790847719973197,A,6202.774175769231,822.9456528480118,0.13267380522455055,X,AX,0.98,2.054,Guayaquil,Guayas,A,17
4,DAIRY,322542.0,0.001068454713492368,0.7919161746866894,A,6202.7307692307695,913.4248225692528,0.14726172335259743,X,AX,0.98,2.054,Quito,Pichincha,D,9
49,MEATS,322455.26035,0.0010681673791672595,0.7929843420658567,A,6201.062699038462,821.5646485030752,0.13248771837613166,X,AX,0.98,2.054,Quito,Pichincha,A,11
28,DAIRY,321961.0,0.0010665300891378993,0.7940508721549946,A,6191.557692307692,984.0908497328402,0.1589407542717889,X,AX,0.98,2.054,Guayaquil,Guayas,E,10
4,CLEANING,321015.0,0.001063396363424771,0.7951142685184194,A,6173.365384615385,941.8078574459378,0.15255987597832135,X,AX,0.98,2.054,Quito,Pichincha,D,9
48,BREAD/BAKERY,319588.129,0.0010586697013296158,0.796172938219749,A,6145.925557692308,967.9280856729627,0.15749102012167,X,AX,0.98,2.054,Quito,Pichincha,A,14
38,DAIRY,319100.0,0.001057052722049887,0.7972299909417989,A,6136.538461538462,878.0268087724187,0.14308177391462967,X,AX,0.98,2.054,Loja,Loja,D,4
34,CLEANING,318160.0,0.0010539388719755312,0.7982839298137745,A,6118.461538461538,903.0505916285773,0.14759438887565485,X,AX,0.98,2.054,Guayaquil,Guayas,B,6
42,CLEANING,315884.0,0.0010463993796678362,0.7993303291934424,A,6074.692307692308,1102.1715915385273,0.1814366120474414,X,AX,0.98,2.054,Cuenca,Azuay,D,2
20,DAIRY,314382.0,0.0010414238447617912,0.8003717530382042,B,6045.807692307692,1253.1741665484387,0.20727985909024063,X,BX,0.95,1.645,Quito,Pichincha,B,6
12,CLEANING,309174.0,0.001024171790307276,0.8013959248285114,B,5945.653846153846,1720.8078117229936,0.28942280466527137,X,BX,0.95,1.645,Latacunga,Cotopaxi,C,15
46,DELI,307131.04103,0.0010174042712214888,0.8024133290997328,B,5906.366173653847,981.3765631047127,0.16615572659245387,X,BX,0.95,1.645,Quito,Pichincha,A,14
48,POULTRY,306827.82435,0.00101639983368791,0.8034297289334208,B,5900.535083653846,1056.3087984640697,0.17901915393913428,X,BX,0.95,1.645,Quito,Pichincha,A,14
3,MEATS,306726.58084,0.0010160644537824403,0.8044457933872032,B,5898.5880930769235,790.761486656875,0.1340594518855868,X,BX,0.95,1.645,Quito,Pichincha,D,8
46,PERSONAL CARE,303399.0,0.001005041487988761,0.805450834875192,B,5834.596153846154,1307.8904322342967,0.22416126116490748,X,BX,0.95,1.645,Quito,Pichincha,A,14
48,PERSONAL CARE,298615.0,0.000989193978674168,0.8064400288538661,B,5742.596153846154,1506.657360629104,0.2623651951599878,X,BX,0.95,1.645,Quito,Pichincha,A,14
47,PERSONAL CARE,290942.0,0.0009637763492906243,0.8074038052031568,B,5595.038461538462,1167.045086440889,0.20858571294249498,X,BX,0.95,1.645,Quito,Pichincha,A,14
17,DAIRY,290044.0,0.000960801628687676,0.8083646068318445,B,5577.7692307692305,826.0063527122327,0.14808901525640386,X,BX,0.95,1.645,Quito,Pichincha,C,12
7,BREAD/BAKERY,287222.33682,0.0009514545690037935,0.8093160614008483,B,5523.506477307693,869.7405097467067,0.15746166195689595,X,BX,0.95,1.645,Quito,Pichincha,D,8
29,DAIRY,281373.0,0.0009320780180549761,0.8102481394189033,B,5411.0192307692305,801.8113926771355,0.14818121290672287,X,BX,0.95,1.645,Guayaquil,Guayas,E,10
13,CLEANING,280635.0,0.0009296333144859606,0.8111777727333892,B,5396.826923076923,1143.542290191759,0.21189159972904467,X,BX,0.95,1.645,Latacunga,Cotopaxi,C,15
24,BREAD/BAKERY,278506.12200000003,0.0009225811794661797,0.8121003539128554,B,5355.886961538462,668.5596216443233,0.12482705972796647,X,BX,0.95,1.645,Guayaquil,Guayas,D,1
34,PRODUCE,277569.16487,0.0009194774092226492,0.813019831322078,B,5337.868555192307,729.4927412132473,0.13666367646005648,X,BX,0.95,1.645,Guayaquil,Guayas,B,6
39,BREAD/BAKERY,275894.0,0.000913928247249237,0.8139337595693272,B,5305.653846153846,763.2417673811577,0.14385442200197437,X,BX,0.95,1.645,Cuenca,Azuay,B,6
45,PERSONAL CARE,274219.0,0.0009083796314252521,0.8148421392007524,B,5273.442307692308,1052.8507037797299,0.1996515069945393,X,BX,0.95,1.645,Quito,Pichincha,A,11
31,DAIRY,273000.0,0.000904341564147976,0.8157464807649004,B,5250.0,790.064901776815,0.15048855271936465,X,BX,0.95,1.645,Babahoyo,Los Rios,B,10
45,DELI,272407.81806,0.0009023798984268047,0.8166488606633272,B,5238.611885769231,833.853254997589,0.15917446704967872,X,BX,0.95,1.645,Quito,Pichincha,A,11
10,CLEANING,271755.0,0.0009002173691026858,0.8175490780324299,B,5226.057692307692,1105.20807043709,0.21148026591127186,X,BX,0.95,1.645,Quito,Pichincha,C,15
41,DAIRY,268769.0,0.0008903259262069134,0.8184394039586368,B,5168.634615384615,747.0157367386199,0.1445286409905931,X,BX,0.95,1.645,Machala,El Oro,D,4
39,DAIRY,266917.0,0.0008841909790391403,0.8193235949376759,B,5133.0192307692305,792.8185631862627,0.15445462554156397,X,BX,0.95,1.645,Cuenca,Azuay,B,6
34,DAIRY,260722.0,0.0008636693820065517,0.8201872643196825,B,5013.884615384615,800.7179046929871,0.15970010602874718,X,BX,0.95,1.645,Guayaquil,Guayas,B,6
1,DAIRY,260681.0,0.0008635335651416064,0.821050797884824,B,5013.096153846154,713.5927948400698,0.14234572267129642,X,BX,0.95,1.645,Quito,Pichincha,D,13
44,HOME CARE,259876.0,0.0008608669169396316,0.8219116648017637,B,4997.615384615385,935.1989649654229,0.18712903915018028,X,BX,0.95,1.645,Quito,Pichincha,A,5
47,HOME CARE,255351.0,0.0008458773726987172,0.8227575421744624,B,4910.596153846154,924.7572285468349,0.1883187294525011,X,BX,0.95,1.645,Quito,Pichincha,A,14
45,HOME CARE,254637.0,0.0008435121716847919,0.8236010543461472,B,4896.865384615385,898.8815278618321,0.18356263798586112,X,BX,0.95,1.645,Quito,Pichincha,A,11
11,DAIRY,253176.0,0.0008386724536436922,0.8244397267997908,B,4868.7692307692305,877.7178655944689,0.18027510115849452,X,BX,0.95,1.645,Cayambe,Pichincha,B,6
46,HOME CARE,252655.0,0.0008369465856769482,0.8252766733854677,B,4858.75,984.4891752957521,0.20262190384266518,X,BX,0.95,1.645,Quito,Pichincha,A,14
48,DELI,250878.02197,0.0008310601567717952,0.8261077335422395,B,4824.577345576923,861.1963140189333,0.17850191889001063,X,BX,0.95,1.645,Quito,Pichincha,A,14
47,DELI,250229.506,0.0008289118785788108,0.8269366454208184,B,4812.105884615385,764.6273344865114,0.1588966146673779,X,BX,0.95,1.645,Quito,Pichincha,A,14
7,POULTRY,248744.87592,0.0008239938833820037,0.8277606393042004,B,4783.555306153846,678.4221956559805,0.14182384277716548,X,BX,0.95,1.645,Quito,Pichincha,D,8
2,BREAD/BAKERY,248407.545,0.0008228764387965522,0.8285835157429969,B,4777.068173076923,625.0224361236876,0.13083808174355152,X,BX,0.95,1.645,Quito,Pichincha,D,13
20,DELI,247123.983,0.0008186245030208712,0.8294021402460178,B,4752.384288461539,872.4736889095426,0.18358651909267204,X,BX,0.95,1.645,Quito,Pichincha,B,6
36,DAIRY,245535.0,0.0008133608276669352,0.8302155010736847,B,4721.826923076923,711.6115574333372,0.15070682789225853,X,BX,0.95,1.645,Libertad,Guayas,E,10
8,POULTRY,242460.74902,0.0008031770440045298,0.8310186781176893,B,4662.706711923077,635.8464340307403,0.13636852440336242,X,BX,0.95,1.645,Quito,Pichincha,D,8
27,BREAD/BAKERY,240824.84895,0.00079775795086133,0.8318164360685506,B,4631.247095192308,644.2679315951362,0.13911327086473335,X,BX,0.95,1.645,Daule,Guayas,D,1
15,PRODUCE,240753.29996,0.0007975209372147005,0.8326139570057653,B,4629.871153076923,517.1823545194993,0.11170556100155792,X,BX,0.95,1.645,Ibarra,Imbabura,C,15
1,CLEANING,236765.0,0.0007843092689944892,0.8333982662747599,B,4553.173076923077,620.1119039162065,0.1361933520733033,X,BX,0.95,1.645,Quito,Pichincha,D,13
44,EGGS,236423.0,0.0007831763575844576,0.8341814426323443,B,4546.596153846154,693.3493378511605,0.15249855372891982,X,BX,0.95,1.645,Quito,Pichincha,A,5
34,BREAD/BAKERY,235335.0,0.000779572241753714,0.834961014874098,B,4525.673076923077,584.8831195842986,0.12923671454894853,X,BX,0.95,1.645,Guayaquil,Guayas,B,6
54,PRODUCE,234683.23412,0.0007774131978878625,0.8357384280719858,B,4513.139117692308,526.9881423967664,0.11676753777227082,X,BX,0.95,1.645,El Carmen,Manabi,C,3
40,DAIRY,234492.0,0.0007767797145061801,0.836515207786492,B,4509.461538461538,576.9329815137728,0.12793833068381663,X,BX,0.95,1.645,Machala,El Oro,C,3
6,POULTRY,233662.24976,0.0007740310784992433,0.8372892388649913,B,4493.504803076923,671.858110174698,0.1495176125581293,X,BX,0.95,1.645,Quito,Pichincha,D,13
50,BREAD/BAKERY,232376.90798,0.0007697732470128332,0.8380590121120042,B,4468.786691923076,708.991556051484,0.15865415042807096,X,BX,0.95,1.645,Ambato,Tungurahua,A,14
11,BREAD/BAKERY,231728.0,0.0007676236702449897,0.8388266357822491,B,4456.307692307692,532.063630960291,0.11939562249675878,X,BX,0.95,1.645,Cayambe,Pichincha,B,6
22,CLEANING,231125.0,0.0007656261685483551,0.8395922619507975,B,4444.711538461538,1007.8247656689261,0.22674694565612707,X,BX,0.95,1.645,Puyo,Pastaza,C,7
44,PERSONAL CARE,228204.0,0.000755950045072618,0.8403482119958702,B,4388.538461538462,957.1144021922672,0.21809411278499302,X,BX,0.95,1.645,Quito,Pichincha,A,5
21,DAIRY,227911.0,0.0007549794513792284,0.8411031914472494,B,4382.903846153846,660.1984330224583,0.15063037114119107,X,BX,0.95,1.645,Santo Domingo,Santo Domingo de los Tsachilas,B,6
51,MEATS,227678.5421,0.0007542094098375267,0.8418574008570869,B,4378.433501923077,589.2388407947877,0.1345775470920936,X,BX,0.95,1.645,Guayaquil,Guayas,A,17
11,MEATS,227552.69274,0.0007537925204343421,0.8426111933775213,B,4376.013321923077,702.6301028193302,0.16056397710196932,X,BX,0.95,1.645,Cayambe,Pichincha,B,6
44,DELI,227070.85098,0.0007521963683064657,0.8433633897458278,B,4366.747134230769,720.6163747803357,0.16502360970968197,X,BX,0.95,1.645,Quito,Pichincha,A,5
48,HOME CARE,226703.0,0.0007509778227730351,0.8441143675686008,B,4359.673076923077,967.1469608941643,0.2218393314887099,X,BX,0.95,1.645,Quito,Pichincha,A,14
